,student_id,date_purchased,purchase_type,purchase_id,total_purchases
2640,286753,2022-08-23,Annual,1,1
2641,286799,2022-08-23,Annual,1,1
2642,286824,2022-08-19,Monthly,1,1
2643,286826,2022-08-18,Monthly,1,3
2644,286826,2022-09-18,Monthly,1,3
2645,286826,2022-10-18,Monthly,1,3
2646,286834,2022-08-26,Monthly,1,2
2647,286834,2022-09-26,Monthly,1,2
2648,286865,2022-08-18,Monthly,1,1
2649,286884,2022-08-18,Monthly,1,3
2650,286884,2022-09-18,Monthly,1,3
2651,286884,2022-10-18,Monthly,1,3
2652,287006,2022-08-18,Monthly,1,3
2653,287006,2022-09-18,Monthly,1,3
2654,287006,2022-10-01,Annual,1,3
2655,287072,2022-08-21,Monthly,1,1
2656,287102,2022-08-25,Annual,1,1
2657,287143,2022-08-19,Monthly,1,3
2658,287143,2022-09-19,Monthly,1,3
2659,287143,2022-10-19,Monthly,1,3
2660,287158,2022-09-09,Monthly,1,2
2661,287158,2022-10-09,Monthly,1,2
2662,287180,2022-08-19,Monthly,1,1
2663,287214,2022-08-20,Monthly,1,1
2664,287238,2022-08-23,Annual,1,1
2665,287245,2022-08-19,Monthly,1,1
2666,287291,2022-08-24,Annual,1,1
2667,287330,2022-08-23,Monthly,1,1
2668,287331,2022-08-21,Annual,1,1
2669,287334,2022-08-20,Annual,1,1
2670,287373,2022-08-20,Annual,1,1
2671,287427,2022-08-26,Annual,1,1
2672,287434,2022-08-20,Annual,1,1
2673,287436,2022-08-21,Monthly,1,1
2674,287466,2022-08-21,Annual,1,1
2675,287473,2022-08-28,Annual,1,1
2676,287478,2022-08-21,Monthly,1,2
2677,287478,2022-09-21,Monthly,1,2
2678,287490,2022-08-31,Annual,1,1
2679,287499,2022-08-21,Monthly,1,1
2680,287526,2022-08-21,Annual,1,1
2681,287548,2022-08-22,Annual,1,1
2682,287565,2022-08-24,Monthly,1,1
2683,287632,2022-08-22,Annual,1,1
2684,287688,2022-08-29,Annual,1,1
2685,287721,2022-08-23,Monthly,1,1
2686,287737,2022-08-23,Annual,1,1
2687,287739,2022-08-23,Annual,1,1
2688,287820,2022-09-28,Annual,1,1
2689,287896,2022-08-24,Annual,1,1
2690,287926,2022-08-24,Monthly,1,2
2691,287926,2022-09-28,Monthly,1,2
2692,287975,2022-09-01,Monthly,1,2
2693,287975,2022-10-01,Monthly,1,2
2694,287993,2022-08-25,Monthly,1,1
2695,288003,2022-08-25,Monthly,1,2
2696,288003,2022-09-25,Monthly,1,2
2697,288021,2022-10-11,Annual,1,1
2698,288071,2022-09-19,Annual,1,1
2699,288075,2022-08-25,Annual,1,1
2700,288076,2022-08-25,Annual,1,1
2701,288077,2022-08-25,Annual,1,1
2702,288098,2022-08-25,Annual,1,1
2703,288122,2022-08-26,Annual,1,1
2704,288140,2022-08-30,Annual,1,1
2705,288142,2022-08-26,Monthly,1,2
2706,288142,2022-09-26,Monthly,1,2
2707,288269,2022-08-27,Annual,1,1
2708,288284,2022-08-31,Annual,1,1
2709,288315,2022-08-27,Monthly,1,2
2710,288315,2022-09-24,Annual,1,2
2711,288345,2022-08-28,Annual,1,1
2712,288392,2022-08-30,Monthly,1,1
2713,288430,2022-08-28,Annual,1,1
2714,288442,2022-09-02,Annual,1,1
2715,288484,2022-08-29,Annual,1,1
2716,288487,2022-09-01,Annual,1,1
2717,288505,2022-08-31,Annual,1,1
2718,288533,2022-08-29,Annual,1,1
2719,288579,2022-08-29,Annual,1,1
2720,288599,2022-08-29,Annual,1,1
2721,288637,2022-08-30,Monthly,1,2
2722,288637,2022-10-06,Monthly,1,2
2723,288659,2022-09-12,Monthly,1,1
2724,288665,2022-09-05,Annual,1,1
2725,288690,2022-08-30,Annual,1,1
2726,288691,2022-09-05,Annual,1,1
2727,288719,2022-10-06,Monthly,1,1
2728,288773,2022-09-01,Annual,1,1
2729,288782,2022-09-22,Annual,1,1
2730,288791,2022-08-30,Annual,1,1
2731,288793,2022-08-30,Monthly,1,2
2732,288793,2022-09-30,Monthly,1,2
2733,288808,2022-08-31,Annual,1,1
2734,288809,2022-09-04,Annual,1,1
2735,288839,2022-10-03,Annual,1,1
2736,288853,2022-09-01,Annual,1,1
2737,288884,2022-09-06,Annual,1,1
2738,288898,2022-09-30,Monthly,1,1
2739,288909,2022-09-07,Annual,1,1
2740,288923,2022-09-03,Monthly,1,2
2741,288923,2022-09-23,Annual,1,2
2742,288926,2022-09-01,Monthly,1,1
2743,288950,2022-08-31,Monthly,1,2
2744,288950,2022-09-30,Monthly,1,2
2745,289019,2022-09-05,Annual,1,1
2746,289024,2022-09-08,Annual,1,1
2747,289047,2022-09-08,Annual,1,1
2748,289048,2022-09-01,Annual,1,1
2749,289049,2022-10-20,Annual,1,1
2750,289066,2022-09-01,Annual,1,1
2751,289096,2022-09-02,Monthly,1,1
2752,289177,2022-09-04,Monthly,1,1
2753,289210,2022-09-02,Annual,1,1
2754,289232,2022-09-08,Annual,1,1
2755,289244,2022-09-18,Monthly,1,2
2756,289244,2022-10-18,Monthly,1,2
2757,289260,2022-09-04,Monthly,1,1
2758,289263,2022-09-04,Monthly,1,1
2759,289270,2022-09-03,Annual,1,1
2760,289329,2022-09-04,Annual,1,1
2761,289339,2022-09-10,Annual,1,1
2762,289401,2022-09-10,Annual,1,1
2763,289503,2022-09-09,Annual,1,1
2764,289517,2022-09-07,Monthly,1,2
2765,289517,2022-10-07,Monthly,1,2
2766,289526,2022-09-06,Monthly,1,2
2767,289526,2022-10-06,Monthly,1,2
2768,289538,2022-09-09,Annual,1,1
2769,289567,2022-09-30,Annual,1,1
2770,289580,2022-09-06,Monthly,1,2
2771,289580,2022-10-06,Monthly,1,2
2772,289601,2022-09-20,Monthly,1,1
2773,289609,2022-09-06,Monthly,1,2
2774,289609,2022-10-06,Monthly,1,2
2775,289630,2022-10-14,Monthly,1,1
2776,289666,2022-09-06,Annual,1,1
2777,289686,2022-09-20,Monthly,1,2
2778,289686,2022-10-20,Monthly,1,2
2779,289769,2022-09-21,Monthly,1,1
2780,289796,2022-09-07,Monthly,1,2
2781,289796,2022-10-07,Monthly,1,2
2782,289798,2022-09-10,Monthly,1,2
2783,289798,2022-10-10,Monthly,1,2
2784,289805,2022-09-07,Annual,1,1
2785,289823,2022-09-20,Monthly,1,2
2786,289823,2022-10-19,Annual,1,2
2787,289827,2022-09-07,Monthly,1,2
2788,289827,2022-10-10,Monthly,1,2
2789,289879,2022-09-13,Annual,1,1
2790,289910,2022-09-08,Monthly,1,1
2791,290027,2022-09-20,Annual,1,1
2792,290039,2022-09-16,Annual,1,1
2793,290226,2022-09-11,Monthly,1,2
2794,290226,2022-10-11,Monthly,1,2
2795,290242,2022-09-27,Annual,1,1
2796,290264,2022-09-13,Annual,1,1
2797,290303,2022-09-11,Annual,1,1
2798,290350,2022-09-12,Monthly,1,1
2799,290353,2022-09-23,Annual,1,1
2800,290426,2022-09-12,Annual,1,1
2801,290444,2022-09-19,Monthly,1,2
2802,290444,2022-10-19,Monthly,1,2
2803,290458,2022-09-29,Annual,1,1
2804,290465,2022-09-29,Annual,1,1
2805,290487,2022-09-13,Monthly,1,2
2806,290487,2022-10-13,Monthly,1,2
2807,290496,2022-09-21,Annual,1,1
2808,290554,2022-09-13,Annual,1,1
2809,290719,2022-09-14,Monthly,1,2
2810,290719,2022-10-14,Monthly,1,2
2811,290733,2022-09-23,Annual,1,1
2812,290746,2022-09-22,Monthly,1,1
2813,290775,2022-09-15,Monthly,1,1
2814,290843,2022-10-03,Monthly,1,1
2815,290906,2022-09-21,Annual,1,1
2816,290920,2022-09-23,Annual,1,1
2817,290929,2022-09-29,Annual,1,1
2818,290945,2022-09-17,Monthly,1,2
2819,290945,2022-10-17,Monthly,1,2
2820,290953,2022-09-18,Annual,1,1
2821,290954,2022-09-16,Annual,1,1
2822,290988,2022-09-27,Annual,1,1
2823,290989,2022-09-23,Annual,1,1
2824,290991,2022-09-16,Annual,1,1
2825,291011,2022-09-18,Annual,1,1
2826,291024,2022-09-17,Annual,1,1
2827,291053,2022-09-23,Annual,1,1
2828,291061,2022-10-12,Monthly,1,1
2829,291088,2022-10-20,Annual,1,1
2830,291098,2022-09-21,Annual,1,1
2831,291116,2022-09-18,Annual,1,1
2832,291165,2022-09-19,Monthly,1,2
2833,291165,2022-10-19,Monthly,1,2
2834,291177,2022-09-19,Monthly,1,2
2835,291177,2022-10-19,Monthly,1,2
2836,291214,2022-09-20,Annual,1,1
2837,291234,2022-09-19,Annual,1,1
2838,291250,2022-09-20,Monthly,1,2
2839,291250,2022-10-20,Monthly,1,2
2840,291264,2022-09-27,Annual,1,1
2841,291306,2022-09-28,Monthly,1,1
2842,291321,2022-09-23,Monthly,1,1
2843,291347,2022-09-20,Monthly,1,1
2844,291349,2022-09-23,Monthly,1,1
2845,291356,2022-09-20,Annual,1,1
2846,291366,2022-09-19,Annual,1,1
2847,291400,2022-09-20,Quarterly,1,1
2848,291401,2022-09-20,Quarterly,1,1
2849,291402,2022-09-20,Annual,1,1
2850,291404,2022-09-21,Annual,1,1
2851,291412,2022-09-29,Monthly,1,1
2852,291425,2022-09-26,Annual,1,1
2853,291436,2022-09-20,Annual,1,1
2854,291452,2022-09-20,Annual,1,1
2855,291458,2022-09-20,Annual,1,1
2856,291462,2022-09-20,Annual,1,1
2857,291498,2022-10-12,Monthly,1,1
2858,291561,2022-09-21,Annual,1,1
2859,291565,2022-09-21,Annual,1,1
2860,291566,2022-09-30,Annual,1,1
2861,291576,2022-09-21,Annual,1,1
2862,291577,2022-09-24,Annual,1,1
2863,291589,2022-09-28,Annual,1,1
2864,291599,2022-09-22,Annual,1,1
2865,291606,2022-09-28,Annual,1,1
2866,291617,2022-09-22,Annual,1,1
2867,291626,2022-09-25,Quarterly,1,1
2868,291695,2022-09-22,Annual,1,1
2869,291706,2022-09-23,Monthly,1,1
2870,291713,2022-09-22,Monthly,1,1
2871,291725,2022-09-26,Annual,1,1
2872,291728,2022-09-22,Monthly,1,1
2873,291730,2022-09-26,Annual,1,1
2874,291743,2022-09-22,Annual,1,1
2875,291744,2022-09-28,Annual,1,1
2876,291745,2022-09-22,Annual,1,1
2877,291769,2022-09-23,Annual,1,1
2878,291783,2022-09-30,Annual,1,1
2879,291789,2022-09-30,Annual,1,1
2880,291823,2022-09-30,Annual,1,1
2881,291836,2022-09-23,Annual,1,1
2882,291837,2022-09-23,Annual,1,1
2883,291853,2022-09-23,Annual,1,1
2884,291855,2022-09-23,Monthly,1,1
2885,291858,2022-09-23,Annual,1,1
2886,291945,2022-09-24,Monthly,1,1
2887,291949,2022-09-24,Monthly,1,1
2888,291976,2022-09-29,Annual,1,1
2889,291977,2022-09-25,Annual,1,1
2890,291988,2022-09-25,Annual,1,1
2891,291998,2022-09-26,Annual,1,1
2892,292032,2022-09-25,Annual,1,1
2893,292033,2022-09-25,Annual,1,1
2894,292048,2022-10-12,Quarterly,1,1
2895,292061,2022-09-25,Monthly,1,1
2896,292066,2022-09-26,Annual,1,1
2897,292077,2022-09-26,Annual,1,1
2898,292086,2022-09-27,Annual,1,1
2899,292109,2022-09-26,Annual,1,1
2900,292113,2022-09-30,Annual,1,1
2901,292114,2022-09-26,Annual,1,1
2902,292129,2022-09-26,Annual,1,1
2903,292133,2022-09-28,Annual,1,1
2904,292139,2022-10-16,Annual,1,1
2905,292148,2022-09-26,Annual,1,1
2906,292151,2022-09-29,Annual,1,1
2907,292191,2022-09-28,Annual,1,1
2908,292346,2022-09-27,Annual,1,1
2909,292374,2022-09-27,Annual,1,1
2910,292385,2022-09-28,Annual,1,1
2911,292402,2022-09-29,Annual,1,1
2912,292406,2022-09-28,Annual,1,1
2913,292426,2022-09-28,Annual,1,1
2914,292428,2022-09-28,Annual,1,1
2915,292431,2022-09-28,Annual,1,1
2916,292436,2022-09-30,Annual,1,1
2917,292447,2022-09-29,Monthly,1,1
2918,292453,2022-09-28,Annual,1,1
2919,292456,2022-09-28,Annual,1,1
2920,292462,2022-09-28,Annual,1,1
2921,292475,2022-10-11,Annual,1,1
2922,292486,2022-09-29,Annual,1,1
2923,292491,2022-09-29,Annual,1,1
2924,292493,2022-10-04,Annual,1,1
2925,292496,2022-09-29,Annual,1,1
2926,292499,2022-10-17,Annual,1,1
2927,292510,2022-10-05,Annual,1,1
2928,292531,2022-09-29,Annual,1,1
2929,292534,2022-09-29,Annual,1,1
2930,292538,2022-09-29,Annual,1,1
2931,292560,2022-09-29,Annual,1,1
2932,292566,2022-09-29,Annual,1,1
2933,292572,2022-09-29,Annual,1,1
2934,292573,2022-09-29,Annual,1,1
2935,292574,2022-09-29,Annual,1,1
2936,292576,2022-09-29,Annual,1,1
2937,292578,2022-09-29,Annual,1,1
2938,292580,2022-09-29,Annual,1,1
2939,292585,2022-09-29,Annual,1,1
2940,292588,2022-09-29,Annual,1,1
2941,292589,2022-09-29,Annual,1,1
2942,292593,2022-09-29,Monthly,1,1
2943,292595,2022-09-29,Annual,1,1
2944,292596,2022-09-29,Annual,1,1
2945,292601,2022-09-29,Annual,1,1
2946,292604,2022-09-29,Annual,1,1
2947,292608,2022-09-29,Annual,1,1
2948,292609,2022-09-30,Annual,1,1
2949,292611,2022-09-29,Annual,1,1
2950,292614,2022-09-29,Annual,1,1
2951,292624,2022-09-30,Annual,1,1
2952,292625,2022-09-30,Annual,1,1
2953,292627,2022-09-30,Annual,1,1
2954,292629,2022-09-30,Annual,1,1
2955,292634,2022-09-30,Annual,1,1
2956,292639,2022-09-30,Annual,1,1
2957,292640,2022-09-30,Annual,1,1
2958,292641,2022-09-30,Annual,1,1
2959,292648,2022-09-30,Annual,1,1
2960,292650,2022-09-30,Annual,1,1
2961,292653,2022-09-30,Annual,1,1
2962,292720,2022-10-06,Annual,1,1
2963,292815,2022-10-02,Annual,1,1
2964,292818,2022-10-01,Monthly,1,1
2965,292819,2022-10-01,Monthly,1,1
2966,292862,2022-10-01,Annual,1,1
2967,292882,2022-10-06,Annual,1,1
2968,292901,2022-10-02,Monthly,1,1
2969,292924,2022-10-08,Annual,1,1
2970,292931,2022-10-02,Monthly,1,1
2971,292955,2022-10-08,Annual,1,1
2972,292992,2022-10-02,Annual,1,1
2973,293002,2022-10-02,Annual,1,1
2974,293067,2022-10-09,Annual,1,1
2975,293083,2022-10-07,Annual,1,1
2976,293126,2022-10-03,Monthly,1,1
2977,293156,2022-10-03,Annual,1,1
2978,293207,2022-10-06,Monthly,1,1
2979,293214,2022-10-04,Monthly,1,1
2980,293251,2022-10-04,Quarterly,1,1
2981,293274,2022-10-05,Annual,1,1
2982,293298,2022-10-04,Monthly,1,1
2983,293300,2022-10-04,Annual,1,1
2984,293303,2022-10-14,Monthly,1,1
2985,293324,2022-10-11,Monthly,1,1
2986,293330,2022-10-05,Annual,1,1
2987,293345,2022-10-05,Annual,1,1
2988,293425,2022-10-05,Monthly,1,1
2989,293497,2022-10-06,Monthly,1,1
2990,293504,2022-10-11,Annual,1,1
2991,293539,2022-10-18,Annual,1,1
2992,293541,2022-10-12,Annual,1,1
2993,293542,2022-10-18,Monthly,1,1
2994,293564,2022-10-07,Monthly,1,1
2995,293579,2022-10-06,Monthly,1,1
2996,293627,2022-10-07,Annual,1,1
2997,293713,2022-10-08,Monthly,1,1
2998,293843,2022-10-14,Annual,1,1
2999,293858,2022-10-10,Annual,1,1
3000,293859,2022-10-13,Annual,1,1
3001,293894,2022-10-11,Annual,1,1
3002,293951,2022-10-10,Annual,1,1
3003,293955,2022-10-17,Annual,1,1
3004,293962,2022-10-10,Annual,1,1
3005,293965,2022-10-09,Annual,1,1
3006,293976,2022-10-19,Annual,1,1
3007,294006,2022-10-10,Monthly,1,1
3008,294020,2022-10-10,Monthly,1,1
3009,294113,2022-10-13,Monthly,1,1
3010,294132,2022-10-10,Monthly,1,1
3011,294185,2022-10-10,Annual,1,1
3012,294193,2022-10-11,Annual,1,1
3013,294203,2022-10-17,Monthly,1,1
3014,294208,2022-10-19,Annual,1,1
3015,294227,2022-10-13,Annual,1,1
3016,294286,2022-10-12,Annual,1,1
3017,294338,2022-10-13,Annual,1,1
3018,294343,2022-10-12,Monthly,1,1
3019,294429,2022-10-17,Monthly,1,1
3020,294560,2022-10-16,Monthly,1,1
3021,294590,2022-10-13,Monthly,1,1
3022,294629,2022-10-14,Monthly,1,1
3023,294648,2022-10-18,Monthly,1,1
3024,294674,2022-10-18,Monthly,1,1
3025,294682,2022-10-18,Monthly,1,1
3026,294694,2022-10-19,Annual,1,1
3027,294783,2022-10-18,Monthly,1,1
3028,294792,2022-10-15,Annual,1,1
3029,294907,2022-10-17,Monthly,1,1
3030,294936,2022-10-17,Monthly,1,1
3031,294949,2022-10-17,Annual,1,1
3032,294979,2022-10-16,Annual,1,1
3033,295088,2022-10-18,Monthly,1,1
3034,295106,2022-10-19,Annual,1,1
3035,295214,2022-10-18,Annual,1,1
3036,295256,2022-10-19,Monthly,1,1
3037,295273,2022-10-19,Monthly,1,1
3038,295355,2022-10-19,Annual,1,1
3039,295497,2022-10-20,Monthly,1,1
3040,295506,2022-10-20,Annual,1,1
