,student_id,course_id,student_country,date_registered,tot_exams_attempts,avg_exam_result,avg_exam_completion_time,quizz_quesitons_answered,questions_posted,engagement_quizzes,engagement_exams,engagement_lessons,tot_purchases
332,259400,1.0,EG,2022-01-05,3.0,77.66666666666667,1.2166666666666666,,,0.0,1.0,1.0,
333,259401,2.0,US,2022-01-05,1.0,83.0,10.0,11.0,,2.0,1.0,2.0,
334,259402,4.0,EG,2022-01-05,,,,1.0,,1.0,0.0,4.0,
335,259407,1.0,US,2022-01-05,,,,,,0.0,0.0,1.0,
336,259408,7.0,IN,2022-01-05,6.0,86.16666666666667,3.945,23.0,,1.0,2.0,7.0,3.0
337,259410,1.0,US,2022-01-05,,,,2.0,,1.0,0.0,1.0,
338,259412,2.0,US,2022-01-05,,,,,,0.0,0.0,2.0,
339,259418,5.0,EG,2022-01-05,,,,6.0,,2.0,0.0,5.0,
340,259421,1.0,US,2022-01-06,,,,,,0.0,0.0,1.0,
341,259422,2.0,IN,2022-01-06,,,,,,0.0,0.0,2.0,
342,259424,2.0,CO,2022-01-06,,,,,,0.0,0.0,2.0,
343,259426,3.0,CA,2022-01-06,,,,7.0,,3.0,0.0,3.0,
344,259427,11.0,AE,2022-01-06,,,,25.0,,7.0,0.0,11.0,
345,259429,60.0,KR,2022-01-06,45.0,75.02222222222223,8.360222222222221,24.0,,7.0,20.0,60.0,1.0
346,259433,1.0,ID,2022-01-06,,,,2.0,,1.0,0.0,1.0,
347,259435,2.0,AU,2022-01-06,,,,8.0,,1.0,0.0,2.0,
348,259436,3.0,IN,2022-01-06,,,,,,0.0,0.0,3.0,
349,259437,6.0,GB,2022-01-06,,,,,,0.0,0.0,6.0,1.0
350,259440,1.0,ID,2022-01-06,,,,,,0.0,0.0,1.0,
351,259441,2.0,US,2022-01-06,,,,5.0,,2.0,0.0,2.0,
352,259442,1.0,CA,2022-01-06,,,,,,0.0,0.0,1.0,
353,259443,1.0,AU,2022-01-06,,,,,,0.0,0.0,1.0,
354,259445,2.0,US,2022-01-06,2.0,75.0,2.6500000000000004,7.0,,1.0,1.0,2.0,
355,259446,1.0,US,2022-01-06,,,,3.0,,1.0,0.0,1.0,
356,259447,3.0,JP,2022-01-06,11.0,83.0909090909091,4.832727272727272,24.0,,1.0,2.0,3.0,1.0
357,259451,2.0,IN,2022-01-06,3.0,50.0,2.1733333333333333,10.0,,2.0,1.0,2.0,
358,259452,1.0,NG,2022-01-06,,,,,,0.0,0.0,1.0,
359,259454,4.0,IN,2022-01-06,3.0,83.33333333333333,5.1866666666666665,,,0.0,2.0,4.0,
360,259456,1.0,VN,2022-01-06,,,,,,0.0,0.0,1.0,
361,259457,1.0,KH,2022-01-06,,,,5.0,,1.0,0.0,1.0,
362,259458,1.0,US,2022-01-06,,,,,,0.0,0.0,1.0,
363,259459,1.0,IN,2022-01-06,,,,,,0.0,0.0,1.0,
364,259460,4.0,IN,2022-01-06,,,,2.0,,1.0,0.0,4.0,
365,259462,2.0,NP,2022-01-06,2.0,75.0,2.0300000000000002,11.0,,2.0,1.0,2.0,
366,259463,1.0,EG,2022-01-06,,,,,,0.0,0.0,1.0,
367,259464,1.0,KE,2022-01-06,,,,2.0,,1.0,0.0,1.0,1.0
368,259465,1.0,IN,2022-01-06,,,,8.0,,1.0,0.0,1.0,
369,259473,6.0,GB,2022-01-06,,,,,,0.0,0.0,6.0,1.0
370,259474,9.0,IE,2022-01-06,,,,24.0,,4.0,0.0,9.0,
371,259476,6.0,NL,2022-01-06,,,,14.0,,3.0,0.0,6.0,1.0
372,259477,1.0,TN,2022-01-06,,,,,,0.0,0.0,1.0,
373,259478,2.0,SA,2022-01-06,,,,,,0.0,0.0,2.0,
374,259480,1.0,IN,2022-01-06,,,,,,0.0,0.0,1.0,
375,259482,5.0,NL,2022-01-06,19.0,70.78947368421052,2.2536842105263157,59.0,,3.0,3.0,5.0,
376,259483,19.0,BD,2022-01-06,3.0,72.33333333333333,5.306666666666667,14.0,,3.0,1.0,19.0,1.0
377,259484,1.0,IN,2022-01-06,,,,,,0.0,0.0,1.0,
378,259485,1.0,IL,2022-01-06,,,,,,0.0,0.0,1.0,
379,259486,5.0,CA,2022-01-06,1.0,83.0,1.82,10.0,,3.0,1.0,5.0,1.0
380,259487,2.0,GB,2022-01-06,,,,21.0,,2.0,0.0,2.0,
381,259488,1.0,PL,2022-01-06,,,,,,0.0,0.0,1.0,
382,259489,1.0,IN,2022-01-06,,,,14.0,,1.0,0.0,1.0,
383,259490,1.0,BR,2022-01-06,,,,,,0.0,0.0,1.0,
384,259491,3.0,IN,2022-01-06,2.0,8.5,2.165,23.0,,3.0,2.0,3.0,1.0
385,259494,16.0,AE,2022-01-06,29.0,76.62068965517241,5.926206896551725,51.0,,7.0,11.0,16.0,1.0
386,259496,1.0,CN,2022-01-06,,,,,,0.0,0.0,1.0,
387,259497,1.0,SO,2022-01-06,,,,,,0.0,0.0,1.0,
388,259501,1.0,IN,2022-01-06,,,,,,0.0,0.0,1.0,
389,259503,2.0,VN,2022-01-06,,,,,,0.0,0.0,2.0,
390,259504,48.0,DE,2022-01-06,68.0,73.05882352941177,3.4869117647058827,194.0,,17.0,24.0,48.0,2.0
391,259506,15.0,CA,2022-01-06,,,,35.0,,7.0,0.0,15.0,1.0
392,259507,1.0,IN,2022-01-06,,,,,,0.0,0.0,1.0,
393,259510,13.0,US,2022-01-06,6.0,83.5,1.5666666666666667,41.0,,9.0,1.0,13.0,2.0
394,259513,1.0,TN,2022-01-06,,,,1.0,,1.0,0.0,1.0,
395,259515,1.0,US,2022-01-06,,,,,,0.0,0.0,1.0,
396,259517,1.0,CO,2022-01-06,,,,,,0.0,0.0,1.0,
397,259518,5.0,GB,2022-01-06,,,,12.0,,3.0,0.0,5.0,
398,259519,5.0,IN,2022-01-06,2.0,42.0,3.115,10.0,,1.0,1.0,5.0,
399,259520,1.0,DZ,2022-01-06,,,,,,0.0,0.0,1.0,
400,259523,12.0,US,2022-01-06,10.0,83.3,5.564,24.0,,3.0,6.0,12.0,1.0
401,259524,51.0,US,2022-01-06,47.0,71.40425531914893,7.132553191489362,182.0,2.0,19.0,15.0,51.0,1.0
402,259525,1.0,SD,2022-01-06,,,,1.0,,1.0,0.0,1.0,
403,259528,1.0,PK,2022-01-06,,,,2.0,,1.0,0.0,1.0,
404,259529,1.0,TR,2022-01-06,,,,,,0.0,0.0,1.0,
405,259530,1.0,EG,2022-01-06,,,,,,0.0,0.0,1.0,
406,259533,25.0,US,2022-01-06,11.0,69.63636363636364,7.925454545454546,80.0,,16.0,7.0,25.0,1.0
407,259534,2.0,US,2022-01-06,,,,2.0,,1.0,0.0,2.0,3.0
408,259535,1.0,DE,2022-01-06,,,,,,0.0,0.0,1.0,
409,259536,1.0,EG,2022-01-06,,,,,,0.0,0.0,1.0,
410,259537,1.0,IT,2022-01-06,,,,,,0.0,0.0,1.0,
411,259538,1.0,US,2022-01-06,,,,,,0.0,0.0,1.0,
412,259541,1.0,US,2022-01-07,,,,,,0.0,0.0,1.0,
413,259545,2.0,CA,2022-01-07,,,,1.0,,1.0,0.0,2.0,
414,259547,1.0,IN,2022-01-07,,,,1.0,,1.0,0.0,1.0,
415,259548,1.0,US,2022-01-07,,,,6.0,,1.0,0.0,1.0,
416,259549,15.0,AU,2022-01-07,22.0,79.13636363636364,2.9913636363636367,24.0,,2.0,7.0,15.0,1.0
417,259557,1.0,IN,2022-01-07,,,,2.0,,1.0,0.0,1.0,
418,259558,1.0,GB,2022-01-07,,,,,,0.0,0.0,1.0,
419,259559,1.0,NP,2022-01-07,,,,2.0,,1.0,0.0,1.0,
420,259560,1.0,TG,2022-01-07,,,,1.0,,1.0,0.0,1.0,
421,259561,2.0,NL,2022-01-07,,,,2.0,,1.0,0.0,2.0,
422,259564,1.0,IN,2022-01-07,,,,,,0.0,0.0,1.0,
423,259565,1.0,DE,2022-01-07,,,,,,0.0,0.0,1.0,
424,259567,1.0,EG,2022-01-07,,,,,,0.0,0.0,1.0,
425,259568,10.0,US,2022-01-07,1.0,83.0,9.92,23.0,,4.0,1.0,10.0,
426,259570,1.0,UZ,2022-01-07,,,,,,0.0,0.0,1.0,
427,259572,1.0,NG,2022-01-07,,,,,,0.0,0.0,1.0,
428,259573,1.0,BD,2022-01-07,2.0,25.0,15.175,,,0.0,1.0,1.0,
429,259574,3.0,KE,2022-01-07,,,,7.0,,1.0,0.0,3.0,
430,259575,2.0,IN,2022-01-07,2.0,58.5,3.99,11.0,,2.0,1.0,2.0,
431,259577,1.0,KE,2022-01-07,,,,,,0.0,0.0,1.0,
432,259579,1.0,EG,2022-01-07,,,,,,0.0,0.0,1.0,
433,259581,2.0,IN,2022-01-07,,,,5.0,,1.0,0.0,2.0,
434,259582,1.0,PE,2022-01-07,,,,,,0.0,0.0,1.0,
435,259587,1.0,TR,2022-01-07,,,,,,0.0,0.0,1.0,
436,259589,1.0,GB,2022-01-07,,,,,,0.0,0.0,1.0,
437,259590,4.0,VN,2022-01-07,4.0,66.5,8.7,11.0,,2.0,2.0,4.0,
438,259593,1.0,EG,2022-01-07,,,,,,0.0,0.0,1.0,
439,259596,1.0,IN,2022-01-07,,,,,,0.0,0.0,1.0,
440,259601,3.0,IN,2022-01-07,,,,21.0,,2.0,0.0,3.0,
441,259602,1.0,IN,2022-01-07,,,,,,0.0,0.0,1.0,
442,259603,1.0,ID,2022-01-07,2.0,83.5,7.050000000000001,,,0.0,1.0,1.0,
443,259606,2.0,EG,2022-01-07,,,,,,0.0,0.0,2.0,
444,259607,1.0,JP,2022-01-07,,,,,,0.0,0.0,1.0,
445,259608,1.0,BR,2022-01-07,,,,,,0.0,0.0,1.0,
446,259610,1.0,IL,2022-01-07,,,,,,0.0,0.0,1.0,
447,259611,2.0,IN,2022-01-07,,,,1.0,,1.0,0.0,2.0,
448,259613,1.0,US,2022-01-07,,,,5.0,,1.0,0.0,1.0,
449,259614,10.0,US,2022-01-07,,,,,,0.0,0.0,10.0,1.0
450,259619,1.0,UA,2022-01-07,,,,,,0.0,0.0,1.0,
451,259620,4.0,IN,2022-01-07,,,,9.0,,3.0,0.0,4.0,
452,259622,2.0,IN,2022-01-07,2.0,83.5,1.675,11.0,,2.0,1.0,2.0,
453,259623,1.0,CA,2022-01-07,,,,2.0,,1.0,0.0,1.0,
454,259624,2.0,IN,2022-01-07,,,,3.0,,1.0,0.0,2.0,
455,259630,1.0,AZ,2022-01-07,,,,,,0.0,0.0,1.0,
456,259634,2.0,SN,2022-01-07,,,,2.0,,1.0,0.0,2.0,
457,259635,2.0,US,2022-01-07,,,,8.0,,2.0,0.0,2.0,1.0
458,259638,1.0,US,2022-01-07,,,,,,0.0,0.0,1.0,
459,259640,2.0,US,2022-01-07,,,,1.0,,1.0,0.0,2.0,
460,259642,1.0,US,2022-01-07,,,,,,0.0,0.0,1.0,
461,259644,1.0,PK,2022-01-07,,,,,,0.0,0.0,1.0,
462,259645,1.0,DJ,2022-01-07,,,,,,0.0,0.0,1.0,
463,259652,2.0,US,2022-01-07,,,,21.0,,2.0,0.0,2.0,
464,259654,15.0,BE,2022-01-07,1.0,50.0,4.07,11.0,,4.0,1.0,15.0,
465,259655,2.0,SA,2022-01-07,,,,6.0,,1.0,0.0,2.0,
466,259657,63.0,GH,2022-01-07,8.0,54.375,8.727500000000001,73.0,,7.0,4.0,63.0,1.0
467,259659,1.0,EG,2022-01-08,,,,5.0,,1.0,0.0,1.0,
468,259662,1.0,GH,2022-01-08,,,,,,0.0,0.0,1.0,
469,259664,5.0,US,2022-01-08,6.0,79.83333333333333,4.421666666666667,24.0,,2.0,2.0,5.0,1.0
470,259666,1.0,VN,2022-01-08,,,,,,0.0,0.0,1.0,
471,259668,1.0,IN,2022-01-08,,,,,,0.0,0.0,1.0,
472,259670,1.0,IN,2022-01-08,,,,,,0.0,0.0,1.0,
473,259672,1.0,IN,2022-01-08,,,,,,0.0,0.0,1.0,
474,259676,1.0,US,2022-01-08,,,,,,0.0,0.0,1.0,
475,259678,1.0,US,2022-01-08,,,,5.0,,1.0,0.0,1.0,
476,259679,1.0,SA,2022-01-08,,,,,,0.0,0.0,1.0,
477,259680,2.0,IN,2022-01-08,,,,23.0,,2.0,0.0,2.0,
478,259682,1.0,AU,2022-01-08,,,,11.0,,1.0,0.0,1.0,
479,259683,1.0,GB,2022-01-08,,,,5.0,,1.0,0.0,1.0,
480,259684,12.0,AU,2022-01-08,6.0,73.66666666666667,3.861666666666667,41.0,,8.0,3.0,12.0,1.0
481,259685,1.0,NL,2022-01-08,,,,34.0,,1.0,0.0,1.0,
482,259688,1.0,IN,2022-01-08,,,,,,0.0,0.0,1.0,
483,259689,2.0,SA,2022-01-08,,,,,,0.0,0.0,2.0,2.0
484,259692,1.0,IN,2022-01-08,,,,,,0.0,0.0,1.0,
485,259695,2.0,EG,2022-01-08,,,,5.0,,1.0,0.0,2.0,
486,259697,1.0,GH,2022-01-08,,,,,,0.0,0.0,1.0,
487,259702,11.0,DE,2022-01-08,14.0,88.64285714285714,5.309285714285714,93.0,,8.0,5.0,11.0,10.0
488,259703,1.0,VN,2022-01-08,,,,,,0.0,0.0,1.0,
489,259704,3.0,DE,2022-01-08,5.0,48.2,6.9300000000000015,27.0,,2.0,1.0,3.0,
490,259705,1.0,NG,2022-01-08,,,,,,0.0,0.0,1.0,
491,259706,4.0,NG,2022-01-08,2.0,83.5,2.9949999999999997,11.0,,4.0,1.0,4.0,
492,259708,1.0,EG,2022-01-08,,,,,,0.0,0.0,1.0,
493,259710,1.0,US,2022-01-08,,,,,,0.0,0.0,1.0,
494,259711,4.0,EG,2022-01-08,3.0,44.333333333333336,8.123333333333333,11.0,,2.0,2.0,4.0,
495,259712,1.0,EG,2022-01-08,,,,1.0,,1.0,0.0,1.0,
496,259715,8.0,IN,2022-01-08,,,,21.0,,7.0,0.0,8.0,
497,259719,1.0,VN,2022-01-08,,,,,,0.0,0.0,1.0,
498,259723,1.0,EE,2022-01-08,,,,,,0.0,0.0,1.0,
499,259724,2.0,CA,2022-01-08,,,,,,0.0,0.0,2.0,
500,259726,1.0,TN,2022-01-08,,,,,,0.0,0.0,1.0,
501,259727,19.0,GB,2022-01-08,,,,72.0,,16.0,0.0,19.0,1.0
502,259728,1.0,US,2022-01-08,,,,,,0.0,0.0,1.0,
503,259729,1.0,SL,2022-01-08,,,,2.0,,1.0,0.0,1.0,
504,259730,4.0,EG,2022-01-08,,,,13.0,,3.0,0.0,4.0,
505,259731,11.0,EG,2022-01-08,3.0,77.66666666666667,3.686666666666667,24.0,,4.0,2.0,11.0,1.0
506,259732,1.0,NG,2022-01-08,,,,1.0,,1.0,0.0,1.0,
507,259736,1.0,EG,2022-01-08,,,,,,0.0,0.0,1.0,
508,259737,1.0,IN,2022-01-08,,,,,,0.0,0.0,1.0,
509,259739,3.0,GB,2022-01-08,4.0,50.0,2.735,11.0,,2.0,1.0,3.0,
510,259742,1.0,TN,2022-01-08,,,,,,0.0,0.0,1.0,
511,259744,2.0,DE,2022-01-08,,,,4.0,,1.0,0.0,2.0,
512,259745,2.0,US,2022-01-08,,,,9.0,,1.0,0.0,2.0,
513,259748,1.0,SA,2022-01-08,,,,,,0.0,0.0,1.0,
514,259749,1.0,US,2022-01-08,,,,,,0.0,0.0,1.0,
515,259750,1.0,CA,2022-01-08,,,,,,0.0,0.0,1.0,
516,259752,2.0,GB,2022-01-08,,,,,,0.0,0.0,2.0,
517,259753,1.0,EG,2022-01-08,,,,,,0.0,0.0,1.0,
518,259755,1.0,NG,2022-01-08,,,,,,0.0,0.0,1.0,
519,259756,9.0,CA,2022-01-08,8.0,87.5,4.07125,24.0,,5.0,3.0,9.0,
520,259759,1.0,BD,2022-01-09,,,,,,0.0,0.0,1.0,
521,259760,1.0,GB,2022-01-09,,,,,,0.0,0.0,1.0,
522,259761,6.0,FR,2022-01-09,20.0,72.85,3.9125,23.0,,3.0,4.0,6.0,
523,259762,2.0,ES,2022-01-09,,,,5.0,,2.0,0.0,2.0,
524,259763,1.0,DE,2022-01-09,,,,,,0.0,0.0,1.0,
525,259765,1.0,EG,2022-01-09,,,,,,0.0,0.0,1.0,
526,259766,1.0,EG,2022-01-09,,,,9.0,,1.0,0.0,1.0,
527,259767,113.0,AU,2022-01-09,66.0,63.03030303030303,15.274848484848485,135.0,3.0,38.0,30.0,113.0,1.0
528,259768,1.0,IN,2022-01-09,,,,2.0,,1.0,0.0,1.0,
529,259777,14.0,ID,2022-01-09,11.0,70.72727272727273,7.0636363636363635,35.0,,4.0,5.0,14.0,2.0
530,259779,1.0,NP,2022-01-09,,,,,,0.0,0.0,1.0,
531,259781,12.0,NG,2022-01-09,8.0,70.875,4.00625,23.0,,3.0,3.0,12.0,1.0
532,259784,1.0,SG,2022-01-09,,,,9.0,,1.0,0.0,1.0,
533,259787,2.0,CA,2022-01-09,,,,,,0.0,0.0,2.0,
534,259789,4.0,IN,2022-01-09,,,,,,0.0,0.0,4.0,
535,259790,1.0,IN,2022-01-09,,,,,,0.0,0.0,1.0,
536,259792,1.0,OM,2022-01-09,,,,,,0.0,0.0,1.0,
537,259795,2.0,US,2022-01-09,,,,23.0,,2.0,0.0,2.0,
538,259796,1.0,AU,2022-01-09,,,,2.0,,1.0,0.0,1.0,
539,259799,1.0,EG,2022-01-09,,,,,,0.0,0.0,1.0,
540,259800,1.0,IN,2022-01-09,,,,,,0.0,0.0,1.0,
541,259804,4.0,EG,2022-01-09,,,,21.0,,3.0,0.0,4.0,
542,259805,2.0,GB,2022-01-09,,,,10.0,,2.0,0.0,2.0,
543,259809,2.0,GH,2022-01-09,,,,8.0,,2.0,0.0,2.0,
544,259810,1.0,US,2022-01-09,,,,,,0.0,0.0,1.0,
545,259815,3.0,IN,2022-01-09,,,,,,0.0,0.0,3.0,
546,259816,1.0,MU,2022-01-09,,,,,,0.0,0.0,1.0,
547,259817,3.0,IN,2022-01-09,,,,,,0.0,0.0,3.0,
548,259818,1.0,IN,2022-01-09,,,,7.0,,1.0,0.0,1.0,
549,259819,3.0,IN,2022-01-09,,,,,,0.0,0.0,3.0,
550,259823,1.0,TN,2022-01-09,,,,,,0.0,0.0,1.0,
551,259825,1.0,IN,2022-01-09,,,,,,0.0,0.0,1.0,
552,259827,1.0,IL,2022-01-09,,,,,,0.0,0.0,1.0,
553,259829,1.0,IN,2022-01-09,,,,,,0.0,0.0,1.0,
554,259832,1.0,NG,2022-01-09,,,,8.0,,1.0,0.0,1.0,
555,259833,1.0,IN,2022-01-09,,,,,,0.0,0.0,1.0,
556,259834,6.0,ES,2022-01-09,,,,8.0,,2.0,0.0,6.0,1.0
557,259838,1.0,US,2022-01-09,,,,2.0,,1.0,0.0,1.0,
558,259840,1.0,JE,2022-01-09,,,,2.0,,1.0,0.0,1.0,
559,259841,3.0,US,2022-01-09,,,,,,0.0,0.0,3.0,
560,259843,4.0,MY,2022-01-09,,,,8.0,,1.0,0.0,4.0,
561,259846,5.0,US,2022-01-09,12.0,83.33333333333333,4.4075,24.0,,2.0,3.0,5.0,1.0
562,259847,1.0,EG,2022-01-09,,,,2.0,,1.0,0.0,1.0,
563,259848,1.0,NL,2022-01-09,,,,,,0.0,0.0,1.0,
564,259850,1.0,KW,2022-01-09,,,,,,0.0,0.0,1.0,
565,259855,7.0,GB,2022-01-09,,,,,,0.0,0.0,7.0,
566,259859,4.0,PT,2022-01-09,1.0,0.0,10.0,17.0,,4.0,1.0,4.0,
567,259860,68.0,EG,2022-01-09,68.0,54.85294117647059,6.117058823529412,103.0,1.0,22.0,27.0,68.0,6.0
568,259862,1.0,US,2022-01-09,,,,1.0,,1.0,0.0,1.0,1.0
569,259865,32.0,US,2022-01-10,8.0,33.75,15.14125,111.0,,15.0,4.0,32.0,2.0
570,259867,1.0,US,2022-01-10,,,,1.0,,1.0,0.0,1.0,
571,259868,2.0,PE,2022-01-10,,,,,,0.0,0.0,2.0,
572,259869,1.0,IN,2022-01-10,,,,,,0.0,0.0,1.0,
573,259870,33.0,US,2022-01-10,20.0,65.8,3.218,124.0,,15.0,8.0,32.0,1.0
574,259872,4.0,IN,2022-01-10,,,,5.0,,2.0,0.0,4.0,
575,259873,1.0,CA,2022-01-10,,,,,,0.0,0.0,1.0,
576,259874,2.0,IN,2022-01-10,,,,2.0,,1.0,0.0,2.0,
577,259875,1.0,US,2022-01-10,1.0,50.0,3.32,11.0,,1.0,1.0,1.0,
578,259878,2.0,EG,2022-01-10,,,,5.0,,2.0,0.0,2.0,
579,259879,1.0,IN,2022-01-10,,,,,,0.0,0.0,1.0,
580,259881,1.0,SA,2022-01-10,,,,,,0.0,0.0,1.0,
581,259882,1.0,IN,2022-01-10,,,,,,0.0,0.0,1.0,
582,259883,1.0,IN,2022-01-10,,,,,,0.0,0.0,1.0,
583,259884,36.0,NG,2022-01-10,10.0,69.4,10.393,36.0,,3.0,3.0,36.0,3.0
584,259885,1.0,AR,2022-01-10,,,,,,0.0,0.0,1.0,
585,259887,1.0,IN,2022-01-10,,,,,,0.0,0.0,1.0,
586,259889,3.0,IN,2022-01-10,,,,3.0,,1.0,0.0,3.0,
587,259890,2.0,GR,2022-01-10,4.0,74.75,3.2,11.0,,1.0,1.0,2.0,
588,259892,2.0,IN,2022-01-10,,,,12.0,,2.0,0.0,2.0,
589,259893,1.0,IN,2022-01-10,,,,,,0.0,0.0,1.0,
590,259894,1.0,IN,2022-01-10,,,,,,0.0,0.0,1.0,
591,259896,1.0,IN,2022-01-10,,,,,,0.0,0.0,1.0,
592,259900,1.0,BD,2022-01-10,,,,,,0.0,0.0,1.0,
593,259902,5.0,SA,2022-01-10,,,,7.0,,3.0,0.0,5.0,
594,259912,1.0,DO,2022-01-10,,,,,,0.0,0.0,1.0,
595,259913,1.0,TN,2022-01-10,,,,,,0.0,0.0,1.0,
596,259915,2.0,IN,2022-01-10,,,,,,0.0,0.0,2.0,
597,259916,1.0,NG,2022-01-10,,,,10.0,,1.0,0.0,1.0,
598,259920,1.0,IN,2022-01-10,,,,4.0,,1.0,0.0,1.0,
599,259922,1.0,US,2022-01-10,,,,,,0.0,0.0,1.0,
600,259923,2.0,GB,2022-01-10,,,,,,0.0,0.0,2.0,
601,259926,1.0,US,2022-01-10,,,,,,0.0,0.0,1.0,
602,259927,4.0,EC,2022-01-10,,,,5.0,,2.0,0.0,4.0,
603,259930,1.0,HK,2022-01-10,,,,,,0.0,0.0,1.0,
604,259931,1.0,IQ,2022-01-10,,,,,,0.0,0.0,1.0,
605,259932,1.0,MO,2022-01-10,,,,,,0.0,0.0,1.0,
606,259938,26.0,US,2022-01-10,31.0,85.12903225806451,7.0041935483870965,70.0,,11.0,12.0,26.0,2.0
607,259940,2.0,LB,2022-01-10,3.0,88.66666666666667,9.816666666666668,,,0.0,2.0,2.0,
608,259941,1.0,IN,2022-01-10,,,,,,0.0,0.0,1.0,
609,259942,1.0,KW,2022-01-10,,,,,,0.0,0.0,1.0,
610,259950,1.0,IN,2022-01-10,,,,,,0.0,0.0,1.0,
611,259952,30.0,US,2022-01-10,11.0,78.81818181818181,7.390000000000001,43.0,,11.0,4.0,30.0,1.0
612,259953,24.0,NL,2022-01-10,26.0,84.57692307692308,3.3307692307692305,59.0,,7.0,12.0,24.0,1.0
613,259955,1.0,TN,2022-01-10,,,,,,0.0,0.0,1.0,
614,259957,2.0,US,2022-01-10,5.0,66.6,4.42,,,0.0,2.0,2.0,
615,259959,46.0,DE,2022-01-10,20.0,66.95,18.490000000000002,105.0,,20.0,14.0,46.0,1.0
616,259960,1.0,IT,2022-01-10,,,,,,0.0,0.0,1.0,
617,259961,1.0,AZ,2022-01-10,,,,,,0.0,0.0,1.0,
618,259964,1.0,SA,2022-01-10,,,,,,0.0,0.0,1.0,
619,259965,4.0,US,2022-01-10,5.0,86.6,5.159999999999999,24.0,,2.0,2.0,4.0,10.0
620,259967,4.0,CO,2022-01-10,1.0,50.0,8.2,10.0,,4.0,1.0,4.0,
621,259969,14.0,ES,2022-01-10,1.0,67.0,3.77,13.0,,4.0,1.0,14.0,1.0
622,259970,1.0,JO,2022-01-10,,,,,,0.0,0.0,1.0,
623,259972,2.0,US,2022-01-11,1.0,67.0,10.17,1.0,,1.0,1.0,2.0,
624,259973,5.0,US,2022-01-11,,,,11.0,,2.0,0.0,5.0,1.0
625,259975,1.0,US,2022-01-11,,,,2.0,,1.0,0.0,1.0,
626,259976,2.0,US,2022-01-11,3.0,83.33333333333333,1.1266666666666667,11.0,,2.0,1.0,2.0,
627,259978,5.0,IN,2022-01-11,,,,,,0.0,0.0,5.0,
628,259979,1.0,IN,2022-01-11,,,,,,0.0,0.0,1.0,
629,259980,1.0,PE,2022-01-11,,,,,,0.0,0.0,1.0,
630,259981,2.0,IN,2022-01-11,1.0,67.0,8.22,,,0.0,1.0,2.0,
631,259982,1.0,KE,2022-01-11,,,,1.0,,1.0,0.0,1.0,
632,259983,5.0,AU,2022-01-11,8.0,82.75,7.777500000000001,35.0,,5.0,3.0,5.0,
633,259986,1.0,MX,2022-01-11,,,,,,0.0,0.0,1.0,
634,259987,1.0,IN,2022-01-11,,,,1.0,,1.0,0.0,1.0,
635,259990,2.0,NG,2022-01-11,,,,1.0,,1.0,0.0,2.0,
636,259991,1.0,ES,2022-01-11,,,,2.0,,1.0,0.0,1.0,
637,259992,1.0,US,2022-01-11,3.0,78.0,2.4499999999999997,11.0,,1.0,1.0,1.0,
638,259995,2.0,IN,2022-01-11,,,,20.0,,2.0,0.0,2.0,
639,259996,47.0,ZA,2022-01-11,19.0,60.526315789473685,16.088947368421053,55.0,,13.0,17.0,47.0,8.0
640,259997,1.0,TH,2022-01-11,,,,,,0.0,0.0,1.0,
641,259999,1.0,PL,2022-01-11,,,,,,0.0,0.0,1.0,
642,260000,2.0,IN,2022-01-11,,,,3.0,,1.0,0.0,2.0,
643,260001,2.0,IN,2022-01-11,,,,,,0.0,0.0,2.0,
644,260002,1.0,MY,2022-01-11,1.0,100.0,10.47,,,0.0,1.0,1.0,
645,260005,1.0,IN,2022-01-11,,,,,,0.0,0.0,1.0,
646,260006,1.0,IN,2022-01-11,,,,,,0.0,0.0,1.0,
647,260008,1.0,KE,2022-01-11,,,,,,0.0,0.0,1.0,
648,260009,1.0,DE,2022-01-11,,,,,,0.0,0.0,1.0,
649,260013,1.0,IN,2022-01-11,,,,,,0.0,0.0,1.0,
650,260014,1.0,PH,2022-01-11,,,,26.0,,1.0,0.0,1.0,
651,260015,5.0,ID,2022-01-11,3.0,89.0,3.9866666666666664,11.0,,4.0,1.0,5.0,
652,260016,1.0,BE,2022-01-11,,,,,,0.0,0.0,1.0,
653,260020,1.0,IN,2022-01-11,,,,2.0,,1.0,0.0,1.0,
654,260021,1.0,AZ,2022-01-11,,,,,,0.0,0.0,1.0,
655,260023,1.0,UZ,2022-01-11,,,,1.0,,1.0,0.0,1.0,
656,260024,10.0,UA,2022-01-11,11.0,77.63636363636364,4.985454545454545,54.0,,8.0,4.0,10.0,1.0
657,260026,1.0,RS,2022-01-11,,,,,,0.0,0.0,1.0,
658,260027,1.0,IN,2022-01-11,,,,,,0.0,0.0,1.0,
659,260028,1.0,NZ,2022-01-11,,,,,,0.0,0.0,1.0,
660,260029,14.0,FR,2022-01-11,12.0,78.41666666666667,9.5825,43.0,,9.0,6.0,14.0,1.0
661,260031,2.0,IN,2022-01-11,,,,6.0,,1.0,0.0,2.0,
662,260032,5.0,IN,2022-01-11,,,,9.0,,2.0,0.0,5.0,
663,260033,8.0,US,2022-01-11,,,,41.0,,5.0,0.0,8.0,1.0
664,260035,1.0,NL,2022-01-11,,,,,,0.0,0.0,1.0,
665,260037,2.0,MA,2022-01-11,,,,1.0,,1.0,0.0,2.0,
