,date,N° of Registrations,Country_Name,Country_ISO_A3
617,2022-02-01,1.0,Azerbaijan,AZE
618,2022-02-06,2.0,Azerbaijan,AZE
619,2022-02-07,2.0,Azerbaijan,AZE
620,2022-02-11,1.0,Azerbaijan,AZE
621,2022-02-13,1.0,Azerbaijan,AZE
622,2022-02-16,1.0,Azerbaijan,AZE
623,2022-02-19,1.0,Azerbaijan,AZE
624,2022-02-22,1.0,Azerbaijan,AZE
625,2022-02-23,2.0,Azerbaijan,AZE
626,2022-02-24,1.0,Azerbaijan,AZE
627,2022-02-27,1.0,Azerbaijan,AZE
628,2022-03-01,2.0,Azerbaijan,AZE
629,2022-03-03,2.0,Azerbaijan,AZE
630,2022-03-04,1.0,Azerbaijan,AZE
631,2022-03-06,3.0,Azerbaijan,AZE
632,2022-03-07,2.0,Azerbaijan,AZE
633,2022-03-08,3.0,Azerbaijan,AZE
634,2022-03-09,1.0,Azerbaijan,AZE
635,2022-03-12,2.0,Azerbaijan,AZE
636,2022-03-15,1.0,Azerbaijan,AZE
637,2022-03-16,1.0,Azerbaijan,AZE
638,2022-03-17,2.0,Azerbaijan,AZE
639,2022-03-18,2.0,Azerbaijan,AZE
640,2022-03-19,2.0,Azerbaijan,AZE
641,2022-03-22,1.0,Azerbaijan,AZE
642,2022-03-23,1.0,Azerbaijan,AZE
643,2022-03-24,1.0,Azerbaijan,AZE
644,2022-03-27,1.0,Azerbaijan,AZE
645,2022-04-01,1.0,Azerbaijan,AZE
646,2022-04-02,3.0,Azerbaijan,AZE
647,2022-04-03,1.0,Azerbaijan,AZE
648,2022-04-08,1.0,Azerbaijan,AZE
649,2022-04-09,2.0,Azerbaijan,AZE
650,2022-04-10,1.0,Azerbaijan,AZE
651,2022-04-13,1.0,Azerbaijan,AZE
652,2022-04-14,2.0,Azerbaijan,AZE
653,2022-04-15,1.0,Azerbaijan,AZE
654,2022-04-21,1.0,Azerbaijan,AZE
655,2022-04-22,3.0,Azerbaijan,AZE
656,2022-04-23,1.0,Azerbaijan,AZE
657,2022-04-25,1.0,Azerbaijan,AZE
658,2022-04-26,4.0,Azerbaijan,AZE
659,2022-04-28,1.0,Azerbaijan,AZE
660,2022-05-02,1.0,Azerbaijan,AZE
661,2022-05-03,1.0,Azerbaijan,AZE
662,2022-05-05,2.0,Azerbaijan,AZE
663,2022-05-07,1.0,Azerbaijan,AZE
664,2022-05-08,2.0,Azerbaijan,AZE
665,2022-05-11,1.0,Azerbaijan,AZE
666,2022-05-13,2.0,Azerbaijan,AZE
667,2022-05-14,1.0,Azerbaijan,AZE
668,2022-05-16,2.0,Azerbaijan,AZE
669,2022-05-22,2.0,Azerbaijan,AZE
670,2022-05-27,5.0,Azerbaijan,AZE
671,2022-06-01,1.0,Azerbaijan,AZE
672,2022-06-02,2.0,Azerbaijan,AZE
673,2022-06-03,3.0,Azerbaijan,AZE
674,2022-06-08,2.0,Azerbaijan,AZE
675,2022-06-13,1.0,Azerbaijan,AZE
676,2022-06-16,1.0,Azerbaijan,AZE
677,2022-06-17,1.0,Azerbaijan,AZE
678,2022-06-19,2.0,Azerbaijan,AZE
679,2022-06-20,1.0,Azerbaijan,AZE
680,2022-06-21,1.0,Azerbaijan,AZE
681,2022-06-23,1.0,Azerbaijan,AZE
682,2022-07-01,1.0,Azerbaijan,AZE
683,2022-07-02,2.0,Azerbaijan,AZE
684,2022-07-04,1.0,Azerbaijan,AZE
685,2022-07-05,2.0,Azerbaijan,AZE
686,2022-07-06,3.0,Azerbaijan,AZE
687,2022-07-08,1.0,Azerbaijan,AZE
688,2022-07-10,1.0,Azerbaijan,AZE
689,2022-07-11,1.0,Azerbaijan,AZE
690,2022-07-13,2.0,Azerbaijan,AZE
691,2022-07-14,3.0,Azerbaijan,AZE
692,2022-07-23,1.0,Azerbaijan,AZE
693,2022-07-24,1.0,Azerbaijan,AZE
694,2022-07-26,1.0,Azerbaijan,AZE
695,2022-07-30,1.0,Azerbaijan,AZE
696,2022-08-01,3.0,Azerbaijan,AZE
697,2022-08-03,2.0,Azerbaijan,AZE
698,2022-08-04,1.0,Azerbaijan,AZE
699,2022-08-06,1.0,Azerbaijan,AZE
700,2022-08-07,2.0,Azerbaijan,AZE
701,2022-08-08,3.0,Azerbaijan,AZE
702,2022-08-11,2.0,Azerbaijan,AZE
703,2022-08-13,3.0,Azerbaijan,AZE
704,2022-08-17,1.0,Azerbaijan,AZE
705,2022-08-20,1.0,Azerbaijan,AZE
706,2022-08-22,2.0,Azerbaijan,AZE
707,2022-08-23,1.0,Azerbaijan,AZE
708,2022-08-25,3.0,Azerbaijan,AZE
709,2022-08-29,2.0,Azerbaijan,AZE
710,2022-08-31,1.0,Azerbaijan,AZE
711,2022-09-01,1.0,Azerbaijan,AZE
712,2022-09-02,1.0,Azerbaijan,AZE
713,2022-09-04,1.0,Azerbaijan,AZE
714,2022-09-05,1.0,Azerbaijan,AZE
715,2022-09-06,1.0,Azerbaijan,AZE
716,2022-09-07,1.0,Azerbaijan,AZE
717,2022-09-08,1.0,Azerbaijan,AZE
718,2022-09-11,2.0,Azerbaijan,AZE
719,2022-09-12,1.0,Azerbaijan,AZE
720,2022-09-16,2.0,Azerbaijan,AZE
721,2022-09-18,1.0,Azerbaijan,AZE
722,2022-09-19,1.0,Azerbaijan,AZE
723,2022-09-20,1.0,Azerbaijan,AZE
724,2022-09-21,1.0,Azerbaijan,AZE
725,2022-09-27,1.0,Azerbaijan,AZE
726,2022-09-30,2.0,Azerbaijan,AZE
727,2022-10-01,1.0,Azerbaijan,AZE
728,2022-10-06,1.0,Azerbaijan,AZE
729,2022-10-07,1.0,Azerbaijan,AZE
730,2022-10-11,1.0,Azerbaijan,AZE
731,2022-10-12,1.0,Azerbaijan,AZE
732,2022-10-17,2.0,Azerbaijan,AZE
733,2022-02-08,1.0,Bosnia and Herzegovina,BIH
734,2022-02-24,1.0,Bosnia and Herzegovina,BIH
735,2022-03-27,1.0,Bosnia and Herzegovina,BIH
736,2022-05-31,1.0,Bosnia and Herzegovina,BIH
737,2022-06-08,1.0,Bosnia and Herzegovina,BIH
738,2022-07-22,1.0,Bosnia and Herzegovina,BIH
739,2022-08-05,1.0,Bosnia and Herzegovina,BIH
740,2022-08-07,1.0,Bosnia and Herzegovina,BIH
741,2022-08-08,1.0,Bosnia and Herzegovina,BIH
742,2022-08-21,1.0,Bosnia and Herzegovina,BIH
743,2022-09-12,1.0,Bosnia and Herzegovina,BIH
744,2022-10-09,1.0,Bosnia and Herzegovina,BIH
745,2022-01-04,1.0,Barbados,BRB
746,2022-02-03,1.0,Barbados,BRB
747,2022-03-10,1.0,Barbados,BRB
748,2022-03-15,1.0,Barbados,BRB
749,2022-03-24,1.0,Barbados,BRB
750,2022-05-04,1.0,Barbados,BRB
751,2022-09-13,1.0,Barbados,BRB
752,2022-01-01,3.0,Bangladesh,BGD
753,2022-01-03,1.0,Bangladesh,BGD
754,2022-01-04,2.0,Bangladesh,BGD
755,2022-01-05,2.0,Bangladesh,BGD
756,2022-01-06,1.0,Bangladesh,BGD
757,2022-01-07,1.0,Bangladesh,BGD
758,2022-01-09,3.0,Bangladesh,BGD
759,2022-01-10,3.0,Bangladesh,BGD
760,2022-01-12,2.0,Bangladesh,BGD
761,2022-01-13,1.0,Bangladesh,BGD
762,2022-01-14,1.0,Bangladesh,BGD
763,2022-01-15,4.0,Bangladesh,BGD
764,2022-01-16,2.0,Bangladesh,BGD
765,2022-01-17,3.0,Bangladesh,BGD
766,2022-01-18,1.0,Bangladesh,BGD
767,2022-01-20,1.0,Bangladesh,BGD
768,2022-01-22,1.0,Bangladesh,BGD
769,2022-01-23,1.0,Bangladesh,BGD
770,2022-01-24,1.0,Bangladesh,BGD
771,2022-01-28,1.0,Bangladesh,BGD
772,2022-01-30,4.0,Bangladesh,BGD
773,2022-01-31,1.0,Bangladesh,BGD
774,2022-02-01,1.0,Bangladesh,BGD
775,2022-02-02,1.0,Bangladesh,BGD
776,2022-02-03,5.0,Bangladesh,BGD
777,2022-02-04,2.0,Bangladesh,BGD
778,2022-02-05,1.0,Bangladesh,BGD
779,2022-02-06,5.0,Bangladesh,BGD
780,2022-02-07,2.0,Bangladesh,BGD
781,2022-02-13,3.0,Bangladesh,BGD
782,2022-02-15,1.0,Bangladesh,BGD
783,2022-02-16,1.0,Bangladesh,BGD
784,2022-02-17,1.0,Bangladesh,BGD
785,2022-02-18,3.0,Bangladesh,BGD
786,2022-02-19,1.0,Bangladesh,BGD
787,2022-02-21,2.0,Bangladesh,BGD
788,2022-02-22,2.0,Bangladesh,BGD
789,2022-02-23,1.0,Bangladesh,BGD
790,2022-02-24,2.0,Bangladesh,BGD
791,2022-02-25,2.0,Bangladesh,BGD
792,2022-02-26,4.0,Bangladesh,BGD
793,2022-02-27,1.0,Bangladesh,BGD
794,2022-02-28,2.0,Bangladesh,BGD
795,2022-03-01,1.0,Bangladesh,BGD
796,2022-03-02,3.0,Bangladesh,BGD
797,2022-03-03,2.0,Bangladesh,BGD
798,2022-03-05,2.0,Bangladesh,BGD
799,2022-03-06,1.0,Bangladesh,BGD
800,2022-03-07,3.0,Bangladesh,BGD
801,2022-03-08,3.0,Bangladesh,BGD
802,2022-03-10,4.0,Bangladesh,BGD
803,2022-03-11,1.0,Bangladesh,BGD
804,2022-03-13,3.0,Bangladesh,BGD
805,2022-03-14,1.0,Bangladesh,BGD
806,2022-03-15,1.0,Bangladesh,BGD
807,2022-03-16,1.0,Bangladesh,BGD
808,2022-03-18,1.0,Bangladesh,BGD
809,2022-03-19,1.0,Bangladesh,BGD
810,2022-03-22,1.0,Bangladesh,BGD
811,2022-03-23,2.0,Bangladesh,BGD
812,2022-03-24,1.0,Bangladesh,BGD
813,2022-03-25,2.0,Bangladesh,BGD
814,2022-03-26,1.0,Bangladesh,BGD
815,2022-03-30,2.0,Bangladesh,BGD
816,2022-03-31,2.0,Bangladesh,BGD
817,2022-04-01,3.0,Bangladesh,BGD
818,2022-04-03,2.0,Bangladesh,BGD
819,2022-04-04,2.0,Bangladesh,BGD
820,2022-04-08,1.0,Bangladesh,BGD
821,2022-04-09,2.0,Bangladesh,BGD
822,2022-04-10,1.0,Bangladesh,BGD
823,2022-04-11,2.0,Bangladesh,BGD
824,2022-04-12,1.0,Bangladesh,BGD
825,2022-04-14,2.0,Bangladesh,BGD
826,2022-04-19,1.0,Bangladesh,BGD
827,2022-04-20,1.0,Bangladesh,BGD
828,2022-04-21,3.0,Bangladesh,BGD
829,2022-04-22,3.0,Bangladesh,BGD
830,2022-04-23,2.0,Bangladesh,BGD
831,2022-04-24,1.0,Bangladesh,BGD
832,2022-04-25,2.0,Bangladesh,BGD
833,2022-04-26,1.0,Bangladesh,BGD
834,2022-04-27,2.0,Bangladesh,BGD
835,2022-04-28,2.0,Bangladesh,BGD
836,2022-04-29,1.0,Bangladesh,BGD
837,2022-04-30,1.0,Bangladesh,BGD
838,2022-05-04,1.0,Bangladesh,BGD
839,2022-05-06,1.0,Bangladesh,BGD
840,2022-05-07,4.0,Bangladesh,BGD
841,2022-05-10,2.0,Bangladesh,BGD
842,2022-05-11,2.0,Bangladesh,BGD
843,2022-05-12,3.0,Bangladesh,BGD
844,2022-05-13,2.0,Bangladesh,BGD
845,2022-05-15,4.0,Bangladesh,BGD
846,2022-05-16,1.0,Bangladesh,BGD
847,2022-05-17,2.0,Bangladesh,BGD
848,2022-05-18,3.0,Bangladesh,BGD
849,2022-05-19,1.0,Bangladesh,BGD
850,2022-05-20,1.0,Bangladesh,BGD
851,2022-05-21,1.0,Bangladesh,BGD
852,2022-05-24,2.0,Bangladesh,BGD
853,2022-05-25,1.0,Bangladesh,BGD
854,2022-05-26,2.0,Bangladesh,BGD
855,2022-05-27,2.0,Bangladesh,BGD
856,2022-05-29,1.0,Bangladesh,BGD
857,2022-05-30,2.0,Bangladesh,BGD
858,2022-06-01,3.0,Bangladesh,BGD
859,2022-06-03,1.0,Bangladesh,BGD
860,2022-06-06,1.0,Bangladesh,BGD
861,2022-06-07,1.0,Bangladesh,BGD
862,2022-06-09,1.0,Bangladesh,BGD
863,2022-06-13,3.0,Bangladesh,BGD
864,2022-06-14,1.0,Bangladesh,BGD
865,2022-06-15,2.0,Bangladesh,BGD
866,2022-06-16,1.0,Bangladesh,BGD
867,2022-06-17,4.0,Bangladesh,BGD
868,2022-06-18,1.0,Bangladesh,BGD
869,2022-06-19,3.0,Bangladesh,BGD
870,2022-06-20,1.0,Bangladesh,BGD
871,2022-06-23,1.0,Bangladesh,BGD
872,2022-06-26,1.0,Bangladesh,BGD
873,2022-06-27,1.0,Bangladesh,BGD
874,2022-07-01,1.0,Bangladesh,BGD
875,2022-07-02,1.0,Bangladesh,BGD
876,2022-07-03,2.0,Bangladesh,BGD
877,2022-07-04,3.0,Bangladesh,BGD
878,2022-07-05,2.0,Bangladesh,BGD
879,2022-07-06,2.0,Bangladesh,BGD
880,2022-07-09,1.0,Bangladesh,BGD
881,2022-07-11,2.0,Bangladesh,BGD
882,2022-07-12,1.0,Bangladesh,BGD
883,2022-07-13,2.0,Bangladesh,BGD
884,2022-07-14,3.0,Bangladesh,BGD
885,2022-07-15,2.0,Bangladesh,BGD
886,2022-07-19,3.0,Bangladesh,BGD
887,2022-07-20,1.0,Bangladesh,BGD
888,2022-07-22,1.0,Bangladesh,BGD
889,2022-07-23,1.0,Bangladesh,BGD
890,2022-07-24,2.0,Bangladesh,BGD
891,2022-07-25,1.0,Bangladesh,BGD
892,2022-07-28,1.0,Bangladesh,BGD
893,2022-07-30,1.0,Bangladesh,BGD
894,2022-07-31,2.0,Bangladesh,BGD
895,2022-08-01,2.0,Bangladesh,BGD
896,2022-08-03,3.0,Bangladesh,BGD
897,2022-08-05,1.0,Bangladesh,BGD
898,2022-08-08,1.0,Bangladesh,BGD
899,2022-08-11,1.0,Bangladesh,BGD
900,2022-08-12,1.0,Bangladesh,BGD
901,2022-08-14,1.0,Bangladesh,BGD
902,2022-08-15,6.0,Bangladesh,BGD
903,2022-08-16,3.0,Bangladesh,BGD
904,2022-08-17,2.0,Bangladesh,BGD
905,2022-08-19,1.0,Bangladesh,BGD
906,2022-08-20,4.0,Bangladesh,BGD
907,2022-08-21,2.0,Bangladesh,BGD
908,2022-08-22,2.0,Bangladesh,BGD
909,2022-08-23,1.0,Bangladesh,BGD
910,2022-08-25,1.0,Bangladesh,BGD
911,2022-09-01,4.0,Bangladesh,BGD
912,2022-09-02,2.0,Bangladesh,BGD
913,2022-09-03,1.0,Bangladesh,BGD
914,2022-09-04,2.0,Bangladesh,BGD
915,2022-09-07,3.0,Bangladesh,BGD
916,2022-09-09,1.0,Bangladesh,BGD
917,2022-09-10,1.0,Bangladesh,BGD
918,2022-09-11,1.0,Bangladesh,BGD
919,2022-09-12,1.0,Bangladesh,BGD
920,2022-09-13,2.0,Bangladesh,BGD
921,2022-09-14,4.0,Bangladesh,BGD
922,2022-09-15,1.0,Bangladesh,BGD
923,2022-09-17,2.0,Bangladesh,BGD
924,2022-09-21,3.0,Bangladesh,BGD
925,2022-09-23,2.0,Bangladesh,BGD
926,2022-09-24,1.0,Bangladesh,BGD
927,2022-09-25,2.0,Bangladesh,BGD
928,2022-09-26,3.0,Bangladesh,BGD
929,2022-09-27,3.0,Bangladesh,BGD
930,2022-09-28,2.0,Bangladesh,BGD
931,2022-09-29,3.0,Bangladesh,BGD
932,2022-10-01,1.0,Bangladesh,BGD
933,2022-10-02,2.0,Bangladesh,BGD
934,2022-10-03,2.0,Bangladesh,BGD
935,2022-10-05,3.0,Bangladesh,BGD
936,2022-10-06,2.0,Bangladesh,BGD
937,2022-10-07,1.0,Bangladesh,BGD
938,2022-10-08,4.0,Bangladesh,BGD
939,2022-10-09,1.0,Bangladesh,BGD
940,2022-10-11,1.0,Bangladesh,BGD
941,2022-10-12,1.0,Bangladesh,BGD
942,2022-10-13,3.0,Bangladesh,BGD
943,2022-10-14,2.0,Bangladesh,BGD
944,2022-10-15,2.0,Bangladesh,BGD
945,2022-10-17,2.0,Bangladesh,BGD
946,2022-10-18,1.0,Bangladesh,BGD
947,2022-10-20,1.0,Bangladesh,BGD
948,2022-01-03,1.0,Belgium,BEL
949,2022-01-07,2.0,Belgium,BEL
950,2022-01-08,1.0,Belgium,BEL
951,2022-01-11,1.0,Belgium,BEL
952,2022-01-12,1.0,Belgium,BEL
953,2022-01-16,2.0,Belgium,BEL
954,2022-01-21,2.0,Belgium,BEL
955,2022-01-26,1.0,Belgium,BEL
956,2022-01-28,1.0,Belgium,BEL
957,2022-01-29,1.0,Belgium,BEL
958,2022-02-01,1.0,Belgium,BEL
959,2022-02-10,1.0,Belgium,BEL
960,2022-02-16,1.0,Belgium,BEL
961,2022-02-23,1.0,Belgium,BEL
962,2022-02-28,1.0,Belgium,BEL
963,2022-03-01,1.0,Belgium,BEL
964,2022-03-02,1.0,Belgium,BEL
965,2022-03-08,1.0,Belgium,BEL
966,2022-03-09,3.0,Belgium,BEL
967,2022-03-10,1.0,Belgium,BEL
968,2022-03-12,1.0,Belgium,BEL
969,2022-03-13,1.0,Belgium,BEL
970,2022-03-15,4.0,Belgium,BEL
971,2022-03-17,2.0,Belgium,BEL
972,2022-03-18,2.0,Belgium,BEL
973,2022-03-20,1.0,Belgium,BEL
974,2022-03-21,1.0,Belgium,BEL
975,2022-03-23,2.0,Belgium,BEL
976,2022-03-30,1.0,Belgium,BEL
977,2022-04-01,1.0,Belgium,BEL
978,2022-04-05,1.0,Belgium,BEL
979,2022-04-06,2.0,Belgium,BEL
980,2022-04-07,1.0,Belgium,BEL
981,2022-04-10,1.0,Belgium,BEL
982,2022-04-11,2.0,Belgium,BEL
983,2022-04-13,1.0,Belgium,BEL
984,2022-04-18,1.0,Belgium,BEL
985,2022-05-03,1.0,Belgium,BEL
986,2022-05-04,1.0,Belgium,BEL
987,2022-05-05,1.0,Belgium,BEL
988,2022-05-10,1.0,Belgium,BEL
989,2022-05-11,1.0,Belgium,BEL
990,2022-05-12,2.0,Belgium,BEL
991,2022-05-15,1.0,Belgium,BEL
992,2022-05-17,1.0,Belgium,BEL
993,2022-05-18,1.0,Belgium,BEL
994,2022-05-19,1.0,Belgium,BEL
995,2022-05-20,2.0,Belgium,BEL
996,2022-06-02,1.0,Belgium,BEL
997,2022-06-05,1.0,Belgium,BEL
998,2022-06-09,2.0,Belgium,BEL
999,2022-06-10,1.0,Belgium,BEL
1000,2022-06-13,1.0,Belgium,BEL
1001,2022-06-17,1.0,Belgium,BEL
1002,2022-06-18,1.0,Belgium,BEL
1003,2022-06-19,2.0,Belgium,BEL
1004,2022-06-20,1.0,Belgium,BEL
1005,2022-06-21,1.0,Belgium,BEL
1006,2022-06-26,2.0,Belgium,BEL
1007,2022-06-27,1.0,Belgium,BEL
1008,2022-06-29,1.0,Belgium,BEL
1009,2022-06-30,1.0,Belgium,BEL
1010,2022-07-01,3.0,Belgium,BEL
1011,2022-07-10,1.0,Belgium,BEL
1012,2022-07-13,2.0,Belgium,BEL
1013,2022-07-16,2.0,Belgium,BEL
1014,2022-07-19,1.0,Belgium,BEL
1015,2022-07-31,2.0,Belgium,BEL
1016,2022-08-01,2.0,Belgium,BEL
1017,2022-08-02,2.0,Belgium,BEL
1018,2022-08-03,2.0,Belgium,BEL
1019,2022-08-05,4.0,Belgium,BEL
1020,2022-08-06,1.0,Belgium,BEL
1021,2022-08-08,2.0,Belgium,BEL
1022,2022-08-10,2.0,Belgium,BEL
1023,2022-08-12,1.0,Belgium,BEL
1024,2022-08-13,1.0,Belgium,BEL
1025,2022-08-16,2.0,Belgium,BEL
1026,2022-08-24,1.0,Belgium,BEL
1027,2022-08-25,1.0,Belgium,BEL
1028,2022-08-26,2.0,Belgium,BEL
1029,2022-08-28,2.0,Belgium,BEL
1030,2022-08-29,2.0,Belgium,BEL
1031,2022-08-30,2.0,Belgium,BEL
1032,2022-08-31,1.0,Belgium,BEL
1033,2022-09-03,1.0,Belgium,BEL
1034,2022-09-05,4.0,Belgium,BEL
1035,2022-09-07,1.0,Belgium,BEL
1036,2022-09-08,3.0,Belgium,BEL
1037,2022-09-12,1.0,Belgium,BEL
1038,2022-09-13,2.0,Belgium,BEL
1039,2022-09-14,1.0,Belgium,BEL
1040,2022-09-15,1.0,Belgium,BEL
1041,2022-09-16,1.0,Belgium,BEL
1042,2022-09-17,2.0,Belgium,BEL
1043,2022-09-18,2.0,Belgium,BEL
1044,2022-09-19,2.0,Belgium,BEL
1045,2022-09-20,1.0,Belgium,BEL
1046,2022-09-23,1.0,Belgium,BEL
1047,2022-09-26,2.0,Belgium,BEL
1048,2022-09-28,1.0,Belgium,BEL
1049,2022-09-30,1.0,Belgium,BEL
1050,2022-10-01,1.0,Belgium,BEL
1051,2022-10-02,1.0,Belgium,BEL
1052,2022-10-03,2.0,Belgium,BEL
1053,2022-10-04,1.0,Belgium,BEL
1054,2022-10-08,1.0,Belgium,BEL
1055,2022-10-10,1.0,Belgium,BEL
1056,2022-10-11,3.0,Belgium,BEL
1057,2022-10-15,2.0,Belgium,BEL
1058,2022-10-16,2.0,Belgium,BEL
1059,2022-10-19,1.0,Belgium,BEL
1060,2022-10-20,1.0,Belgium,BEL
1061,2022-02-19,1.0,Burkina Faso,BFA
1062,2022-03-03,1.0,Burkina Faso,BFA
1063,2022-03-04,1.0,Burkina Faso,BFA
1064,2022-07-02,1.0,Burkina Faso,BFA
1065,2022-08-16,1.0,Burkina Faso,BFA
1066,2022-01-11,1.0,Bulgaria,BGR
1067,2022-01-12,3.0,Bulgaria,BGR
1068,2022-01-14,2.0,Bulgaria,BGR
1069,2022-01-17,2.0,Bulgaria,BGR
1070,2022-01-18,2.0,Bulgaria,BGR
1071,2022-01-20,1.0,Bulgaria,BGR
1072,2022-01-23,1.0,Bulgaria,BGR
1073,2022-01-24,1.0,Bulgaria,BGR
1074,2022-01-28,1.0,Bulgaria,BGR
1075,2022-01-31,1.0,Bulgaria,BGR
1076,2022-02-02,1.0,Bulgaria,BGR
1077,2022-02-07,3.0,Bulgaria,BGR
1078,2022-02-08,11.0,Bulgaria,BGR
1079,2022-02-09,5.0,Bulgaria,BGR
1080,2022-02-11,2.0,Bulgaria,BGR
1081,2022-02-13,1.0,Bulgaria,BGR
1082,2022-02-14,2.0,Bulgaria,BGR
1083,2022-02-17,1.0,Bulgaria,BGR
1084,2022-02-18,3.0,Bulgaria,BGR
1085,2022-02-26,1.0,Bulgaria,BGR
1086,2022-02-28,1.0,Bulgaria,BGR
1087,2022-03-04,6.0,Bulgaria,BGR
1088,2022-03-06,1.0,Bulgaria,BGR
1089,2022-03-07,2.0,Bulgaria,BGR
1090,2022-03-08,4.0,Bulgaria,BGR
1091,2022-03-10,2.0,Bulgaria,BGR
1092,2022-03-11,1.0,Bulgaria,BGR
1093,2022-03-15,1.0,Bulgaria,BGR
1094,2022-03-16,4.0,Bulgaria,BGR
1095,2022-03-18,1.0,Bulgaria,BGR
1096,2022-03-19,1.0,Bulgaria,BGR
1097,2022-03-21,1.0,Bulgaria,BGR
1098,2022-03-23,1.0,Bulgaria,BGR
1099,2022-03-25,1.0,Bulgaria,BGR
1100,2022-03-27,1.0,Bulgaria,BGR
1101,2022-03-28,1.0,Bulgaria,BGR
1102,2022-03-30,1.0,Bulgaria,BGR
1103,2022-03-31,4.0,Bulgaria,BGR
1104,2022-04-01,1.0,Bulgaria,BGR
1105,2022-04-02,2.0,Bulgaria,BGR
1106,2022-04-04,2.0,Bulgaria,BGR
1107,2022-04-05,2.0,Bulgaria,BGR
1108,2022-04-09,2.0,Bulgaria,BGR
1109,2022-04-11,1.0,Bulgaria,BGR
1110,2022-04-13,2.0,Bulgaria,BGR
1111,2022-04-15,1.0,Bulgaria,BGR
1112,2022-04-16,1.0,Bulgaria,BGR
1113,2022-04-19,1.0,Bulgaria,BGR
1114,2022-04-21,2.0,Bulgaria,BGR
1115,2022-04-22,1.0,Bulgaria,BGR
1116,2022-04-25,1.0,Bulgaria,BGR
1117,2022-04-26,1.0,Bulgaria,BGR
1118,2022-04-27,1.0,Bulgaria,BGR
1119,2022-04-28,3.0,Bulgaria,BGR
1120,2022-04-29,2.0,Bulgaria,BGR
1121,2022-05-01,1.0,Bulgaria,BGR
1122,2022-05-02,2.0,Bulgaria,BGR
1123,2022-05-03,2.0,Bulgaria,BGR
1124,2022-05-04,1.0,Bulgaria,BGR
1125,2022-05-10,2.0,Bulgaria,BGR
1126,2022-05-11,2.0,Bulgaria,BGR
1127,2022-05-12,2.0,Bulgaria,BGR
1128,2022-05-13,2.0,Bulgaria,BGR
1129,2022-05-15,1.0,Bulgaria,BGR
1130,2022-05-16,1.0,Bulgaria,BGR
1131,2022-05-17,1.0,Bulgaria,BGR
1132,2022-05-19,1.0,Bulgaria,BGR
1133,2022-05-20,1.0,Bulgaria,BGR
1134,2022-05-23,1.0,Bulgaria,BGR
1135,2022-05-26,1.0,Bulgaria,BGR
1136,2022-05-29,1.0,Bulgaria,BGR
1137,2022-05-30,2.0,Bulgaria,BGR
1138,2022-05-31,1.0,Bulgaria,BGR
1139,2022-06-01,1.0,Bulgaria,BGR
1140,2022-06-03,2.0,Bulgaria,BGR
1141,2022-06-06,5.0,Bulgaria,BGR
1142,2022-06-07,2.0,Bulgaria,BGR
1143,2022-06-08,1.0,Bulgaria,BGR
1144,2022-06-14,1.0,Bulgaria,BGR
1145,2022-06-15,1.0,Bulgaria,BGR
1146,2022-06-16,1.0,Bulgaria,BGR
1147,2022-06-22,2.0,Bulgaria,BGR
1148,2022-06-23,1.0,Bulgaria,BGR
1149,2022-06-24,8.0,Bulgaria,BGR
1150,2022-06-27,1.0,Bulgaria,BGR
1151,2022-06-28,1.0,Bulgaria,BGR
1152,2022-07-03,1.0,Bulgaria,BGR
1153,2022-07-04,1.0,Bulgaria,BGR
1154,2022-07-05,1.0,Bulgaria,BGR
1155,2022-07-06,3.0,Bulgaria,BGR
1156,2022-07-07,1.0,Bulgaria,BGR
1157,2022-07-08,3.0,Bulgaria,BGR
1158,2022-07-10,1.0,Bulgaria,BGR
1159,2022-07-11,1.0,Bulgaria,BGR
1160,2022-07-13,1.0,Bulgaria,BGR
1161,2022-07-18,1.0,Bulgaria,BGR
1162,2022-07-19,4.0,Bulgaria,BGR
1163,2022-07-21,1.0,Bulgaria,BGR
1164,2022-07-24,1.0,Bulgaria,BGR
1165,2022-07-26,3.0,Bulgaria,BGR
1166,2022-08-01,1.0,Bulgaria,BGR
1167,2022-08-04,1.0,Bulgaria,BGR
1168,2022-08-05,1.0,Bulgaria,BGR
1169,2022-08-08,1.0,Bulgaria,BGR
1170,2022-08-09,2.0,Bulgaria,BGR
1171,2022-08-10,1.0,Bulgaria,BGR
1172,2022-08-11,1.0,Bulgaria,BGR
1173,2022-08-15,6.0,Bulgaria,BGR
1174,2022-08-16,1.0,Bulgaria,BGR
1175,2022-08-17,1.0,Bulgaria,BGR
1176,2022-08-18,2.0,Bulgaria,BGR
1177,2022-08-19,2.0,Bulgaria,BGR
1178,2022-08-20,1.0,Bulgaria,BGR
1179,2022-08-22,2.0,Bulgaria,BGR
1180,2022-08-25,1.0,Bulgaria,BGR
1181,2022-08-26,2.0,Bulgaria,BGR
1182,2022-08-27,1.0,Bulgaria,BGR
1183,2022-08-29,3.0,Bulgaria,BGR
1184,2022-08-30,3.0,Bulgaria,BGR
1185,2022-08-31,1.0,Bulgaria,BGR
1186,2022-09-01,1.0,Bulgaria,BGR
1187,2022-09-02,2.0,Bulgaria,BGR
1188,2022-09-03,1.0,Bulgaria,BGR
1189,2022-09-04,1.0,Bulgaria,BGR
1190,2022-09-05,2.0,Bulgaria,BGR
1191,2022-09-07,1.0,Bulgaria,BGR
1192,2022-09-09,2.0,Bulgaria,BGR
